stockNum,askPrice,isNew,color,brandName,modelName,vf_WheelSizeFront,vf_WheelSizeRear,vf_Wheels,vf_Windows
C181311,18233,True,Mosaic Black,CHEVROLET,Cruze,16,16,4,4
C180243,14431,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
C181361,17966,True,Summit White,CHEVROLET,Malibu,16,16,4,4
C181371,23530,True,Mosaic Black,CHEVROLET,Malibu,17,17,4,4
C190056,13351,True,Summit White,CHEVROLET,Spark,15,15,4,4
C180289,14471,True,Mosaic Black,CHEVROLET,Cruze,15,15,4,4
180711,52629,True,Black Metallic,CADILLAC,CT6,18,18,4,4
C180798,14594,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
C180796,14361,True,Summit White,CHEVROLET,Cruze,15,15,4,4
C180870,14554,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
C190055,13705,True,Caribbean Blue Metallic,CHEVROLET,Spark,15,15,4,4
180662,40856,True,Quartz,BUICK,LaCrosse,18,18,4,4
C181410,17966,True,Summit White,CHEVROLET,Malibu,16,16,4,4
C180837,14111,True,Summit White,CHEVROLET,Cruze,15,15,4,4
C181404,22402,True,Mosaic Black,CHEVROLET,Malibu,17,17,4,4
C181166,17966,True,Mosaic Black,CHEVROLET,Malibu,16,16,4,4
C181378,18006,True,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
C181380,25087,True,Mosaic Black,CHEVROLET,Malibu,17,17,4,4
C180792,13694,True,Summit White,CHEVROLET,Cruze,15,15,4,4
C181406,22402,True,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
C190287,11471,True,Red,CHEVROLET,Spark,15,15,4,4
C180766,13611,True,Mosaic Black,CHEVROLET,Cruze,15,15,4,4
C180882,13914,True,Mosaic Black,CHEVROLET,Cruze,15,15,4,4
C181277,13611,True,Summit White,CHEVROLET,Cruze,15,15,4,4
C181343,20939,True,Cajun Red Tintcoat,CHEVROLET,Malibu,17,17,4,4
C180784,13611,True,Summit White,CHEVROLET,Cruze,15,15,4,4
C180646,13611,True,Summit White,CHEVROLET,Cruze,15,15,4,4
C181374,17966,True,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
C180773,13804,True,Summit White,CHEVROLET,Cruze,15,15,4,4
C180887,13804,True,Summit White,CHEVROLET,Cruze,15,15,4,4
190023,58178,True,Black Metallic,CADILLAC,XTS,20,20,4,4
C181397,17966,True,Mosaic Black,CHEVROLET,Malibu,16,16,4,4
C180874,13611,True,Mosaic Black,CHEVROLET,Cruze,15,15,4,4
C180871,13910,True,Red Hot,CHEVROLET,Cruze,15,15,4,4
180308,42987,True,Red Obsession Tintcoat,CADILLAC,CTS,17,17,4,4
C190058,13351,True,Toasted Marshmallow,CHEVROLET,Spark,15,15,4,4
C180741,13611,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
C190053,11471,True,Mosaic Black,CHEVROLET,Spark,15,15,4,4
180134,44998,True,Crystal White Tricoat,CADILLAC,XTS,19,19,4,4
180553,34607,True,Summit White,BUICK,Regal,18,18,4,6
C180630,16647,True,Graphite,CHEVROLET,Cruze,16,16,4,4
C180802,13611,True,Red Hot,CHEVROLET,Cruze,15,15,4,4
C180283,13651,True,Summit White,CHEVROLET,Cruze,15,15,4,4
C181071,13817,True,Summit White,CHEVROLET,Sonic,15,15,4,4
170319,29988,True,Crimson Red Tintcoat,BUICK,LaCrosse,18,18,4,4
C190360,18766,True,Summit White,CHEVROLET,Malibu,16,16,4,4
C181429,19945,True,Mosaic Black,CHEVROLET,Malibu,17,17,4,4
C181370,22030,True,Summit White,CHEVROLET,Malibu,17,17,4,4
C181133,16587,True,Mosaic Black,CHEVROLET,Malibu,16,16,4,4
C190057,12851,True,Toasted Marshmallow,CHEVROLET,Spark,15,15,4,4
C180767,13804,True,Red Hot,CHEVROLET,Cruze,15,15,4,4
C190378,18766,True,Shadow Gray Metallic,CHEVROLET,Malibu,16,16,4,4
C180383,19222,True,Cajun Red Tintcoat,CHEVROLET,Malibu,17,17,4,4
C181321,17506,True,Steel Metallic,CHEVROLET,Cruze,16,16,4,4
C180278,13671,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
C180781,13611,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
180792,52770,True,Crystal White Tricoat,CADILLAC,CT6,18,18,4,4
C170399,17650,True,Orange Burst,CHEVROLET,Cruze,16,16,4,6
CP6278,14500,False,Graphite Silver Metallic,CHEVROLET,Sonic,17,17,4,4
C181172,12126,True,Splash,CHEVROLET,Spark,15,15,4,4
C180645,13611,True,Red Hot,CHEVROLET,Cruze,15,15,4,4
C180650,16919,True,Red Tintcoat,CHEVROLET,Cruze,16,16,4,4
C180838,13611,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
C181017,14722,True,Summit White,CHEVROLET,Cruze,15,15,4,4
C180839,13611,True,Red Hot,CHEVROLET,Cruze,15,15,4,4
C181441,13860,True,Red Hot,CHEVROLET,Cruze,15,15,4,4
C190404,13593,True,Mosaic Black,CHEVROLET,Cruze,15,15,4,4
C181085,16577,True,Mosaic Black,CHEVROLET,Malibu,16,16,4,4
C190069,10471,True,Toasted Marshmallow,CHEVROLET,Spark,15,15,4,4
CP6188,11590,False,Graphite Silver Metallic,CHEVROLET,Sonic,17,17,4,4
C180649,17316,True,Mosaic Black,CHEVROLET,Cruze,16,16,4,4
190169,43566,True,White Frost Tricoat,BUICK,LaCrosse,18,18,4,4
P4486,15990,False,Tungsten Metallic,CHEVROLET,Cruze,16,16,4,4
CP6302,14990,False,Graphite Metallic,CHEVROLET,Cruze,16,16,4,4
190022,57240,True,Bronze,CADILLAC,XTS,19,19,4,4
C190268,39049,True,Kinetic Blue,CHEVROLET,Bolt EV,17,17,4,4
C181379,20732,True,Summit White,CHEVROLET,Malibu,17,17,4,4
C181399,19085,True,Mosaic Black,CHEVROLET,Malibu,17,17,4,4
C181373,32150,True,Summit White,CHEVROLET,Volt,17,17,4,6
C180992,16466,True,Nightfall Gray,CHEVROLET,Malibu,16,16,4,4
C180286,18695,True,Mosaic Black,CHEVROLET,Cruze,16,16,4,4
C190416,14043,True,Nightfall Gray,CHEVROLET,Sonic,15,15,4,4
C181400,16466,True,Summit White,CHEVROLET,Malibu,16,16,4,4
C190287,10471,True,Red,CHEVROLET,Spark,15,15,4,4
C190477,13412,True,Red Hot,CHEVROLET,Cruze,15,15,4,4
190191,36215,True,Pepperdust,BUICK,LaCrosse,18,18,4,4
C190514,18412,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
C190489,18412,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
C190340,23290,True,Pacific Blue Metallic,CHEVROLET,Malibu,17,17,4,4
C170356,18689,True,Orange Burst,CHEVROLET,Cruze,16,16,4,6
C190491,17517,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
CP6300,13690,False,Tungsten Metallic,CHEVROLET,Cruze,16,16,4,4
190245,29209,True,Satin Steel Gray Metallic,BUICK,LaCrosse,18,18,4,4
180767,26600,True,Ebony Twilight,BUICK,Regal,18,18,4,6
180766,26600,True,Ebony Twilight,BUICK,Regal,18,18,4,6
C181401,21085,True,Summit White,CHEVROLET,Malibu,17,17,4,4
C170783,23764,True,Summit White,CHEVROLET,Impala,18,18,4,4
C180588,17411,True,Mosaic Black,CHEVROLET,Cruze,16,16,4,4
C180746,17998,True,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
190325,58915,True,Red Horizon Tintcoat,CADILLAC,XTS,19,19,4,4
C180605,17893,True,Summit White,CHEVROLET,Cruze,16,16,4,4
C181153,17966,True,Nightfall Gray,CHEVROLET,Malibu,16,16,4,4
170538,53998,True,Radiant Silver Metallic,CADILLAC,CT6,19,19,4,4
C170988,18400,True,Pepperdust,CHEVROLET,Cruze,16,16,4,6
C190492,19979,True,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
C190513,17517,True,Mosaic Black,CHEVROLET,Cruze,15,15,4,4
C190301,20266,True,Pacific Blue Metallic,CHEVROLET,Malibu,16,16,4,4
C181360,17216,True,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
C181402,17216,True,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
C181384,17216,True,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
190076A,9900,False,Splash,CHEVROLET,Spark,15,15,4,4
C190325,18516,True,Mosaic Black,CHEVROLET,Malibu,16,16,4,4
C181401A,13450,False,Arctic Blue Metallic,CHEVROLET,Cruze,15,15,4,4
C181359,28384,True,Pearl,CHEVROLET,Malibu,18,18,4,4
C190284,11011,True,Passion Fruit,CHEVROLET,Spark,15,15,4,4
C181337,27544,True,Mosaic Black,CHEVROLET,Malibu,18,18,4,4
C190549,22428,True,Mosaic Black,CHEVROLET,Malibu,17,17,4,4
C181403,21652,True,Summit White,CHEVROLET,Malibu,17,17,4,4
190261,53882,True,Crystal White Tricoat,CADILLAC,CT6,18,18,4,4
C181418,21652,True,Summit White,CHEVROLET,Malibu,17,17,4,4
190032,40066,True,White Frost Tricoat,BUICK,LaCrosse,18,18,4,4
C181383,21482,True,Summit White,CHEVROLET,Malibu,17,17,4,4
C190453,30907,True,Summit White,CHEVROLET,Impala,18,18,4,4
180408,22513,True,Ebony Twilight,BUICK,Regal,18,18,4,6
CP6327,14831,False,Tungsten Metallic,CHEVROLET,Cruze,16,16,4,4
CP6308,14990,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
CP6324,20990,False,Ebony Twilight Metallic,BUICK,Regal,18,18,4,6
CP6320,16990,False,Black Metallic,CHEVROLET,Malibu,17,17,4,4
CP6309,14990,False,Tungsten Metallic,CHEVROLET,Cruze,16,16,4,4
CP6277,10598,False,Graphite Silver Metallic,CHEVROLET,Sonic,15,15,4,4
K190283B,13450,False,Summit White,CHEVROLET,Cruze,15,15,4,4
180151A,30990,False,White Frost,BUICK,LaCrosse,18,18,4,4
M180027A,0,False,Toasted Marshmallow,CHEVROLET,Spark,15,15,4,4
180289C,17990,False,Black Metallic,CHEVROLET,Malibu,17,17,4,4
CP6329,14790,False,Graphite Metallic,CHEVROLET,Cruze,16,16,4,4
M180191A,12997,False,Graphite Silver Metallic,CHEVROLET,Sonic,15,15,4,4
C190576,15017,True,Red Hot,CHEVROLET,Cruze,15,15,4,4
C190439,15801,True,Red,CHEVROLET,Sonic,16,16,4,4
C190643,16095,True,Mosaic Black,CHEVROLET,Sonic,15,15,4,4
C181365,17216,True,Summit White,CHEVROLET,Malibu,16,16,4,4
C181453,16454,True,Steel Metallic,CHEVROLET,Cruze,16,16,4,4
C190363,18516,True,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
C190490,15912,True,Summit White,CHEVROLET,Cruze,15,15,4,4
C190303,18813,True,Shadow Gray Metallic,CHEVROLET,Malibu,16,16,4,4
C190485,15912,True,Mosaic Black,CHEVROLET,Cruze,15,15,4,4
C190446,16448,True,Kinetic Blue,CHEVROLET,Sonic,15,15,4,4
C190447,16095,True,Red,CHEVROLET,Sonic,15,15,4,4
C190438,16776,True,Shock,CHEVROLET,Sonic,16,16,4,4
C190410,19501,True,Mosaic Black,CHEVROLET,Cruze,16,16,4,4
C190652,15397,True,Kinetic Blue,CHEVROLET,Sonic,15,15,4,4
C190472,15912,True,Oakwood Metallic,CHEVROLET,Cruze,15,15,4,4
C181322,18256,True,Red,CHEVROLET,Cruze,16,16,4,4
C190612,19575,True,Mosaic Black,CHEVROLET,Malibu,18,18,4,4
C181326,17256,True,Summit White,CHEVROLET,Malibu,16,16,4,4
C181231,19370,True,Mosaic Black,CHEVROLET,Cruze,16,16,4,4
C190155,11323,True,Caribbean Blue Metallic,CHEVROLET,Spark,15,15,4,4
C190045,12891,True,Mosaic Black,CHEVROLET,Spark,15,15,4,4
C190286,12851,True,Red,CHEVROLET,Spark,15,15,4,4
C190285,12851,True,Toasted Marshmallow,CHEVROLET,Spark,15,15,4,4
C190671,12993,True,Mosaic Black,CHEVROLET,Spark,15,15,4,4
C190680,10032,True,Mosaic Black,CHEVROLET,Spark,15,15,4,4
C190499,14912,True,Summit White,CHEVROLET,Cruze,15,15,4,4
C190411,18815,True,Blue Metallic,CHEVROLET,Cruze,16,16,4,4
C190479,14412,True,Red Hot,CHEVROLET,Cruze,15,15,4,4
C190723,15227,True,Red,CHEVROLET,Sonic,16,16,4,4
190246,22916,True,Summit White,BUICK,Regal,17,17,4,6
C190721,17940,True,Mosaic Black,CHEVROLET,Malibu,16,16,4,4
CP6361,15290,False,Black Metallic,CHEVROLET,Cruze,16,16,4,4
CP6422,17990,False,Summit White,CHEVROLET,Impala,18,18,4,4
C181394,17466,True,Summit White,CHEVROLET,Malibu,16,16,4,4
CD194660,0,True,Shadow Gray Metallic,CHEVROLET,Malibu,16,16,4,4
CD194963,0,True,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
CP6420,0,True,Summit White,CHEVROLET,Impala,18,18,4,4
CP6362,15290,False,Cajun Red Tintcoat,CHEVROLET,Cruze,16,16,4,4
CP6381,21700,False,Blue Velvet Metallic,CHEVROLET,Impala,18,18,4,4
C190730,8848,True,Mosaic Black,CHEVROLET,Spark,15,15,4,4
C190805,15929,True,Red,CHEVROLET,Sonic,15,15,4,4
C190747,12034,True,Mosaic Black,CHEVROLET,Spark,15,15,4,4
C190409,17505,True,Pacific Blue Metallic,CHEVROLET,Cruze,16,16,4,4
CD196476,0,True,Summit White,CHEVROLET,Malibu,16,16,4,4
C190843,8736,True,Mosaic Black,CHEVROLET,Spark,15,15,4,4
C181152,16916,True,Summit White,CHEVROLET,Malibu,16,16,4,4
KP1617,17890,False,Pepperdust Metallic,CHEVROLET,Impala,18,18,4,4
S190503A,17990,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
CP6421,18690,False,Blue Velvet Metallic,CHEVROLET,Impala,18,18,4,4
C190552,21895,True,Shadow Gray Metallic,CHEVROLET,Malibu,17,17,4,4
C190455,33736,True,Black Metallic,CHEVROLET,Impala,19,19,4,4
C190748,11034,True,Red,CHEVROLET,Spark,15,15,4,4
C180674,18972,True,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
P4534,15990,False,Mosaic Black Metallic,CHEVROLET,Cruze,16,16,4,6
C190842,8658,True,Grey,CHEVROLET,Spark,15,15,4,4
CP6395,15790,False,Red Tintcoat,CHEVROLET,Cruze,16,16,4,4
C190546,18118,True,Blue Metallic,CHEVROLET,Cruze,16,16,4,4
C180963,16916,True,Summit White,CHEVROLET,Malibu,16,16,4,4
C190486,14412,True,Mosaic Black,CHEVROLET,Cruze,15,15,4,4
C190435,34626,True,Pearl,CHEVROLET,Impala,19,19,4,4
C180614,16829,True,Red Tintcoat,CHEVROLET,Cruze,16,16,4,4
190095,49997,True,Red Horizon Tintcoat,CADILLAC,XTS,20,20,4,4
C190695,14112,True,Mosaic Black,CHEVROLET,Cruze,15,15,4,4
C190352,22520,True,Shadow Gray Metallic,CHEVROLET,Malibu,17,17,4,4
CP6442,14990,False,Summit White,CHEVROLET,Cruze,16,16,4,4
C190501,15679,True,Pacific Blue Metallic,CHEVROLET,Cruze,16,16,4,4
C190793,11595,True,Grey,CHEVROLET,Spark,15,15,4,4
C180608,17933,True,Red Tintcoat,CHEVROLET,Cruze,16,16,4,4
C190480,14452,True,Red Hot,CHEVROLET,Cruze,15,15,4,4
C190481,15979,True,Red,CHEVROLET,Cruze,16,16,4,4
C190427,17244,True,Steel Gray Metallic,CHEVROLET,Cruze,16,16,4,4
CP6348,13650,False,Black Metallic,CHEVROLET,Cruze,16,16,4,4
CP6371,14990,False,Summit White,CHEVROLET,Malibu,17,17,4,4
C181347,19968,True,Cajun Red Tintcoat,CHEVROLET,Malibu,17,17,4,4
C181376,25478,True,Pearl,CHEVROLET,Malibu,17,17,4,4
C190734,10750,True,Caribbean Blue Metallic,CHEVROLET,Spark,15,15,4,4
C181342,19855,True,Summit White,CHEVROLET,Malibu,17,17,4,4
C190515,17053,True,Summit White,CHEVROLET,Cruze,16,16,4,4
C190316,20730,True,Shadow Gray Metallic,CHEVROLET,Malibu,17,17,4,4
C190888,10850,True,Caribbean Blue Metallic,CHEVROLET,Spark,15,15,4,4
C190666,15913,True,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
P4547,16990,False,Tungsten Metallic,CHEVROLET,Cruze,16,16,4,4
KP1616,17490,False,Summit White,CHEVROLET,Impala,18,18,4,4
190333,32007,True,White Frost,BUICK,Regal,19,19,4,6
C190837,13258,True,Mosaic Black,CHEVROLET,Sonic,15,15,4,4
C190478,15978,True,Red Hot,CHEVROLET,Cruze,15,15,4,4
C190392,18568,True,Mosaic Black,CHEVROLET,Malibu,16,16,4,4
C190890,11205,True,Caribbean Blue Metallic,CHEVROLET,Spark,15,15,4,4
C190909,9971,True,Grey,CHEVROLET,Spark,15,15,4,4
C190872,14254,True,Nightfall Gray,CHEVROLET,Sonic,15,15,4,4
C181463,18876,True,Mosaic Black,CHEVROLET,Cruze,16,16,4,4
C181375,25035,True,Pearl,CHEVROLET,Malibu,17,17,4,4
C181367,17716,True,Summit White,CHEVROLET,Malibu,16,16,4,4
CP6449,16590,False,Gray Metallic,CHEVROLET,Malibu,17,17,4,4
C180827,17827,True,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
C190941,8971,True,Passion Fruit,CHEVROLET,Spark,15,15,4,4
K190219A,18200,False,Pepperdust Metallic,CHEVROLET,Malibu,17,17,4,4
CP6474,14990,False,Red,CHEVROLET,Cruze,16,16,4,4
C181407,21902,True,Summit White,CHEVROLET,Malibu,17,17,4,4
C190893,13801,True,Mosaic Black,CHEVROLET,Sonic,16,16,4,4
C191012,8971,True,Toasted Marshmallow,CHEVROLET,Spark,15,15,4,4
C191014,8971,True,Silver Ice Metallic,CHEVROLET,Spark,15,15,4,4
C190907,13043,True,Mosaic Black,CHEVROLET,Sonic,15,15,4,4
CP6450,16200,False,Arctic Blue Metallic,CHEVROLET,Malibu,17,17,4,4
CP6419,16990,False,Pepperdust Metallic,CHEVROLET,Impala,18,18,4,4
C181239,19950,True,Pearl,CHEVROLET,Malibu,17,17,4,4
C190963,11450,True,Raspberry,CHEVROLET,Spark,15,15,4,4
P4555,15564,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
CP6478,14990,False,Black Metallic,CHEVROLET,Cruze,16,16,4,4
C190933,19887,True,Mosaic Black,CHEVROLET,Malibu,18,18,4,4
CP6444,16290,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
C191030,14095,True,Mosaic Black,CHEVROLET,Sonic,15,15,4,4
180774,29139,True,Summit White,BUICK,Regal,18,18,4,6
C190991,19887,True,Summit White,CHEVROLET,Malibu,18,18,4,4
CP6475,14990,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
C190889,12854,True,Passion Fruit,CHEVROLET,Spark,15,15,4,4
CP6445,16250,False,Black Metallic,CHEVROLET,Impala,18,18,4,4
CP6476,14990,False,Arctic Blue Metallic,CHEVROLET,Cruze,16,16,4,4
C181325,19450,True,Summit White,CHEVROLET,Cruze,16,16,4,4
C191045,10851,True,Grey,CHEVROLET,Spark,15,15,4,4
190358,20056,True,Summit White,BUICK,Regal,17,17,4,6
K200103A,12490,False,Blue Metallic,CHEVROLET,Cruze,16,16,4,6
CP6477,14990,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
CP6446,16200,False,Summit White,CHEVROLET,Impala,18,18,4,4
C191098,11450,True,Caribbean Blue Metallic,CHEVROLET,Spark,15,15,4,4
CP6448,16629,False,Pepperdust Metallic,CHEVROLET,Impala,18,18,4,4
C190368,18826,True,Pacific Blue Metallic,CHEVROLET,Malibu,16,16,4,4
C190953A,17990,False,Black,CHEVROLET,Cruze,17,17,4,6
C191013,11450,True,Mosaic Black,CHEVROLET,Spark,15,15,4,4
C190992,18387,True,Silver Ice Metallic,CHEVROLET,Malibu,18,18,4,4
CP6443,15990,False,Silver Ice Metallic,CHEVROLET,Impala,18,18,4,4
190021,48297,True,Red Horizon Tintcoat,CADILLAC,XTS,19,19,4,4
C191087,13230,True,Silver Ice Metallic,CHEVROLET,Sonic,15,15,4,4
190053A,10990,False,Silver Ice Metallic,CHEVROLET,Spark,15,15,4,4
C191025,11450,True,Mosaic Black,CHEVROLET,Spark,15,15,4,4
P4588,0,False,Blue Metallic,CHEVROLET,Cruze,16,16,4,4
CP6552,16990,False,Blue Velvet Metallic,CHEVROLET,Impala,18,18,4,4
CP5781,14890,False,Red Hot,CHEVROLET,Cruze,16,16,4,4
CP6564,17490,False,Summit White,CHEVROLET,Impala,18,18,4,4
CP6565,17490,False,Black,CHEVROLET,Impala,18,18,4,4
P4572,15990,False,Kinetic Blue Metallic,CHEVROLET,Cruze,16,16,4,4
CP6551,16990,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
C190898,33248,True,Green Mist,CHEVROLET,Bolt EV,17,17,4,4
190489,3500,True,Radiant Silver Metallic,CADILLAC,CTS,17,17,4,4
C190424,17868,True,Shadow Gray Metallic,CHEVROLET,Malibu,16,16,4,4
CP6566,17490,False,Blue Velvet Metallic,CHEVROLET,Impala,18,18,4,4
C190990,17940,True,Shadow Gray Metallic,CHEVROLET,Malibu,16,16,4,4
P4597,14990,False,Tungsten Metallic,CHEVROLET,Cruze,16,16,4,4
CP6590,18990,False,Blue Velvet Metallic,CHEVROLET,Impala,18,18,4,4
K200122B,13990,False,Summit White,CHEVROLET,Malibu,16,16,4,4
A190525A,15990,False,Kinetic Blue Metallic,CHEVROLET,Sonic,15,15,4,4
C191171,13080,True,Silver Ice Metallic,CHEVROLET,Sonic,15,15,4,4
C190698,30101,True,Shock,CHEVROLET,Bolt EV,17,17,4,4
C191167,11194,True,Mosaic Black,CHEVROLET,Sonic,15,15,4,4
190746,67095,True,Crystal White Tricoat,CADILLAC,CT6,19,19,4,4
C190830,26570,True,Kinetic Blue,CHEVROLET,Bolt EV,17,17,4,4
C190500,17654,True,Steel Gray Metallic,CHEVROLET,Cruze,16,16,4,4
C190354,17271,True,Mosaic Black,CHEVROLET,Malibu,16,16,4,4
190082A,12990,False,Sorbet,CHEVROLET,Spark,15,15,4,4
C190379,19110,True,Blue Metallic,CHEVROLET,Malibu,17,17,4,4
C191168,13080,True,Summit White,CHEVROLET,Sonic,15,15,4,4
190720,57250,True,Dark Adriatic Blue,CADILLAC,XTS,19,19,4,4
190672,56895,True,Manhattan Noir,CADILLAC,CT6,18,18,4,4
C190537,29085,True,Black Metallic,CHEVROLET,Impala,18,18,4,4
C191174,14361,True,Nightfall Gray,CHEVROLET,Sonic,15,15,4,4
C191156,13080,True,Nightfall Gray,CHEVROLET,Sonic,15,15,4,4
C191031,13397,True,Red Tintcoat,CHEVROLET,Sonic,15,15,4,4
C190315,19240,True,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
C190334,20980,True,Mosaic Black,CHEVROLET,Malibu,17,17,4,4
C190315A,13990,False,Black Metallic,CHEVROLET,Cruze,15,15,4,4
190182,41997,True,Black Metallic,CADILLAC,CTS,17,17,4,4
190703,57850,True,Red Horizon Tintcoat,CADILLAC,XTS,19,19,4,4
190490,56250,True,Crystal White Tricoat,CADILLAC,CTS,17,17,4,4
190286,50672,True,Steel Metallic,CADILLAC,CT6,18,18,4,4
C190908B,17990,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
CP6589,16490,False,Black Metallic,CHEVROLET,Malibu,17,17,4,4
CP6591,16490,False,Black Metallic,CHEVROLET,Malibu,17,17,4,4
CP6553,14450,False,Arctic Blue Metallic,CHEVROLET,Malibu,17,17,4,4
C190569,19405,True,Sandy Ridge,CHEVROLET,Malibu,17,17,4,4
C190560,20345,True,Pacific Blue Metallic,CHEVROLET,Malibu,17,17,4,4
C190548,19725,True,Cajun Red Tintcoat,CHEVROLET,Malibu,17,17,4,4
C190335,22125,True,Mosaic Black,CHEVROLET,Malibu,17,17,4,4
C190801A,12990,False,Summit White,CHEVROLET,Sonic,15,15,4,4
C190926A,0,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
CP6556,13890,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
CP6534,14700,False,Summit White,CHEVROLET,Malibu,17,17,4,4
190485,41997,True,Black Raven,CADILLAC,CTS,17,17,4,4
190495,46923,True,Red Obsession Tintcoat,CADILLAC,CTS,17,17,4,4
C190356A,13990,False,Summit White,CHEVROLET,Malibu,16,16,4,4
K190726A,22997,False,Pearl,CHEVROLET,Malibu,18,18,4,4
P4672,0,False,Blue Metallic,CHEVROLET,Cruze,16,16,4,4
P4638,13450,False,Tungsten Metallic,CHEVROLET,Cruze,16,16,4,4
C191105A,20850,False,Mosaic Black Metallic,CHEVROLET,Malibu,18,18,4,4
C200361A,13476,False,Arctic Blue Metallic,CHEVROLET,Cruze,16,16,4,4
190020,47740,True,Stone Gray Metallic,CADILLAC,XTS,19,19,4,4
CP6695,15990,False,Black Metallic,CHEVROLET,Malibu,17,17,4,4
200183A,15990,False,Black Metallic,CHEVROLET,Malibu,17,17,4,4
P4695,14990,False,Summit White,CHEVROLET,Cruze,16,16,4,4
K190693A,12990,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
C200314A,10500,False,Caribbean Blue Metallic,CHEVROLET,Spark,15,15,4,4
C181327,28739,True,Pearl,CHEVROLET,Malibu,18,18,4,4
CP6639,11600,False,Gray Metallic,CHEVROLET,Sonic,15,15,4,4
C200368A,12400,False,Nightfall Gray Metallic,CHEVROLET,Sonic,15,15,4,4
C200101A,13730,False,Red,CHEVROLET,Cruze,16,16,4,6
C200089A,15990,False,Black Metallic,CHEVROLET,Malibu,16,16,4,4
C181356,29744,True,Mosaic Black,CHEVROLET,Malibu,18,18,4,4
CP6743,15990,False,Tungsten Metallic,CHEVROLET,Cruze,16,16,4,4
WI125798,35970,True,Black,CHEVROLET,Impala,18,18,4,4
C200036A,10497,False,Kinetic Blue Metallic,CHEVROLET,Sonic,15,15,4,4
P4732,11929,False,Graphite Metallic,CHEVROLET,Cruze,16,16,4,4
P4734,12990,False,Mosaic Black Metallic,CHEVROLET,Cruze,16,16,4,4
190283,48755,True,Crystal White Tricoat,CADILLAC,XTS,19,19,4,4
K190726B,9900,False,Black Metallic,CHEVROLET,Cruze,15,15,4,4
CP6576,11990,False,Graphite Metallic,CHEVROLET,Cruze,16,16,4,4
CP6739,15200,False,Summit White,CHEVROLET,Cruze,16,16,4,4
P4701,13750,False,Red Hot,CHEVROLET,Cruze,16,16,4,4
C200656A,13990,False,Black Metallic,CHEVROLET,Cruze,15,15,4,4
CP6801,14990,False,Kinetic Blue Metallic,CHEVROLET,Cruze,16,16,4,4
C180861A,15990,False,Summit White,CHEVROLET,Cruze,16,16,4,4
180108,41781,True,Black Raven,CADILLAC,ATS,17,17,4,4
180193,39966,True,Black Metallic,CADILLAC,CTS,17,17,4,4
C181029,17441,True,Summit White,CHEVROLET,Malibu,17,17,4,4
C180610,20884,True,Red,CHEVROLET,Cruze,17,17,4,4
C180247,16500,True,Blue Metallic,CHEVROLET,Cruze,16,16,4,4
C180590,18180,True,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
C180828,18966,True,Mosaic Black,CHEVROLET,Malibu,16,16,4,4
C180333,18877,True,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
C180688,18956,True,Gray Metallic,CHEVROLET,Malibu,17,17,4,4
C180126,18966,True,Mosaic Black,CHEVROLET,Malibu,16,16,4,4
C181230,18308,True,Mosaic Black,CHEVROLET,Cruze,16,16,4,4
